0.1195017194,0.2322043695
0.123738233,0.3867953499
0.1296963459,0.1571497897
0.13722321,0.6288240675
0.1389663226,0.2935585894
0.151819834,0.7279242124
0.1574061506,0.3530623982
0.1773134328,0.3987145918
0.1799069953,0.3887451141
0.1800834641,0.3330663939
0.1838235294,0.2526315789
0.1908942795,0.1929849078
0.196388765,0.3848001372
0.2007952286,0.3658713995
0.2132045089,0.02531366938
0.2177112801,0.3923486464
0.2213380489,0.2853418552
0.2258598274,0.1473733714
0.2260632303,0.2536000664
0.228712464,0.284028508
0.2402838225,0.2993473206
0.2422883395,0.1008416339
0.2504892368,0.2400187882
0.2520205731,0.3998971609
0.2590542464,0.4856374808
0.2610060766,0.3359500646
0.2635891833,0.3393900065
0.2663633595,0.2869318182
0.2678835718,0.3885374736
0.2719709359,0.3703919018
0.274980016,0.3632052647
0.2825613926,0.2832614247
0.2826570654,0.3938969006
0.2847111532,0.4878381957
0.2861728334,0.4488831912
0.2874655138,0.3533815283
0.288961039,0.4288840263
0.2893211921,0.3170936581
0.2908937605,0.4881160613
0.292234686,0.3576080297
0.2928075194,0.432484977
0.2960762412,0.2773643237
0.2994467497,0.4556124458
0.3013485477,0.3467781825
0.3032847486,0.2742757822
0.3054412437,0.4419074561
0.3074460788,0.3415859627
0.3092689389,0.3155191135
0.3093695711,0.3945417958
0.3101283202,0.372821843
0.3111880986,0.3975210629
0.3161987667,0.3687901291
0.3170807939,0.3571468438
0.3188545689,0.3918799647
0.3199747554,0.2333922522
0.3202254979,0.5021463211
0.3208055808,0.720016143
0.3214175655,0.5808126007
0.3221024259,0.1600345088
0.3221140473,0.245988573
0.3228761163,0.3046177455
0.3235694823,0.4213547646
0.3244815754,0.3635426836
0.3246187364,0.4393921264
0.3247496423,0.3329779512
0.3250069431,0.2691399705
0.3250294233,0.3794566431
0.3251988342,0.3571327758
0.3253570993,0.3852775165
0.3253744107,0.4038286774
0.3257211538,0.1185860889
0.3261618884,0.2877496627
0.3262605521,0.541546316
0.3293105662,0.5819200598
0.3293874483,0.3287945436
0.3301636444,0.4534697152
0.3309652131,0.3324916511
0.3314622642,0.5493423439
0.3319200485,0.4112079701
0.332939167,0.3520107301
0.3335971508,0.07972866383
0.3340953625,0.2487004548
0.3364114834,0.4051508039
0.3364485981,0.293041205
0.338652531,0.3794896917
0.33900895,0.320888204
0.3404405052,0.50885581
0.3405569401,0.1870566298
0.341713915,0.467270625
0.3418495862,0.3159390632
0.3424498962,0.4443290025
0.3429932731,0.3829107456
0.3439747634,0.8250052051
0.3451765482,0.3348311296
0.3454360552,0.4263920371
0.3456328711,0.2878334572
0.3456790123,0.2356020942
0.3457215999,0.4594856137
0.3469501959,0.350254802
0.3480882278,0.3865715139
0.3496387552,0.4362847659
0.3505946482,0.4432242477
0.3508222396,0.3687554144
0.3508697497,0.355666214
0.3511891774,0.2996648958
0.3517359135,0.196181331
0.3536271991,0.255905711
0.3543557169,0.2730087947
0.3551204966,0.2900626637
0.3561831018,0.2991755808
0.3564714185,0.3612289432
0.3569597508,0.4072691792
0.3574958814,0.3865570544
0.3589598564,0.4049370397
0.3596768085,0.6218401633
0.3598843798,0.500684557
0.3599388379,0.3885594781
0.3600906601,0.4984231584
0.3613445378,0.1112638874
0.3615347276,0.4430167648
0.3624804787,0.471603852
0.3625963391,0.3705488621
0.3627490306,0.3737351023
0.3630534327,0.3485875605
0.3633818589,0.1806960745
0.3642966361,0.2230179028
0.3654349248,0.3530039288
0.3654810762,0.2934171796
0.3656471401,0.5102443433
0.3659558124,0.4296688055
0.3659696869,0.3471998156
0.3661990298,0.395693904
0.3680719816,0.4385412837
0.3687753669,0.3392073637
0.3693248341,0.3194708042
0.3705850389,0.3365232232
0.3705906218,0.4533021014
0.3709023206,0.4854422208
0.3715811052,0.4041209071
0.3726036947,0.4341050083
0.3726662315,0.2885202675
0.373722075,0.4998377765
0.3741575838,0.2987571464
0.3755292528,0.3382893318
0.3758073987,0.343277565
0.3767634855,0.3294870393
0.376911315,0.6207289294
0.3777997536,0.3694357738
0.3778788409,0.4955647375
0.3780758017,0.2203350635
0.3780916767,0.4777710624
0.3786856812,0.5464981569
0.3798068481,0.3517494827
0.3803394253,0.4687900822
0.3815254513,0.344057744
0.381831213,0.5475863422
0.3823432445,0.1804314204
0.3823849221,0.4624649793
0.3827289876,0.4028199932
0.3833585986,0.3380209519
0.3836211249,0.3145307289
0.3836702578,0.4311024136
0.3844865352,0.4574712644
0.3849557522,0.04956140351
0.3850066934,0.3737429329
0.3856,0.5763024435
0.3857777778,0.4790145985
0.3871194958,0.3226097946
0.3872365934,0.4419064308
0.3873039706,0.4068970199
0.3875521558,0.4609269825
0.388700565,0.2657158942
0.38890533,0.3531238219
0.3889077456,0.5521985231
0.3891452954,0.3281656331
0.3891875444,0.3460755406
0.3893774789,0.3396193265
0.3903991146,0.2477380218
0.3906933349,0.3576866441
0.3910227208,0.4642880749
0.3913005219,0.3026137365
0.3914656284,0.4061165431
0.3921841542,0.301796562
0.3921985457,0.3099688311
0.3926311098,0.5192631108
0.3931203523,0.4237464176
0.3937312907,0.3026970365
0.3939852828,0.5387955494
0.3940719784,0.345176858
0.3941684665,0.5737298637
0.3945054945,0.03532197337
0.3947449768,0.3323231804
0.3949582204,0.4255407754
0.395123165,0.417645225
0.3953746238,0.3829542008
0.3956686375,0.369317206
0.3961188599,0.5420775805
0.3966532383,0.3667462212
0.3976470588,0.417813606
0.3981191223,0.3252293938
0.3982732416,0.3923959412
0.3989808641,0.3966243819
0.3999957906,0.3287005009
0.4004410838,0.2222844737
0.4006535948,0.3558139535
0.4008927723,0.463873469
0.40097361,0.3478299617
0.4015627574,0.4254942018
0.4016121385,0.2690994928
0.4019015461,0.3035141185
0.4023750345,0.3439563049
0.4024390244,0.0639968782
0.4024886283,0.4000344678
0.4030531187,0.3043560526
0.4033464458,0.2778821283
0.4034159482,0.3880061363
0.404008085,0.2827593755
0.4046407177,0.3992604667
0.4048716261,0.4171930788
0.405297759,0.4554773562
0.4054593875,0.2068984517
0.4055595153,0.1069251092
0.4067671239,0.3875996297
0.4069952305,0.3713835859
0.4070052539,0.3744262295
0.4071317829,0.4962301893
0.4080056738,0.4750012594
0.4081499309,0.4571213189
0.4086403133,0.238353607
0.4089778168,0.3512370294
0.4091881866,0.2871011346
0.4094424094,0.5596810934
0.4099227328,0.4441300421
0.41004313,0.3217046581
0.410059676,0.3801344892
0.4101290963,0.3361148198
0.4103753983,0.3180561522
0.4107900384,0.4574239795
0.4109946424,0.3479550649
0.4118567312,0.4560132167
0.4122869941,0.4132944486
0.4128205128,0.3441885094
0.4130634775,0.6791627616
0.4140738863,0.162270825
0.4143197144,0.3203507211
0.4144867034,0.1301594134
0.4146398417,0.3962106124
0.41583373,0.3071637427
0.4164156627,0.5136668386
0.4166260361,0.3275311402
0.417111091,0.4456125511
0.4172155001,0.3538369824
0.4172344678,0.3989619497
0.4176783005,0.2779456193
0.4181419437,0.4830808113
0.4181937173,0.1209147741
0.4182733718,0.42697106
0.4187049898,0.4309571372
0.4187449063,0.4176026138
0.4189174169,0.4482363491
0.41909753,0.4741640782
0.4195932203,0.2943935493
0.4196447678,0.43356838
0.4196464606,0.244812868
0.421141649,0.2844029342
0.4221075859,0.3846700894
0.4223765996,0.2677749711
0.4224030901,0.3022463126
0.4224098435,0.3844218629
0.4225055495,0.4138556487
0.4238790008,0.3585200197
0.4239233383,0.3933969915
0.4251198987,0.4800503899
0.4254803208,0.5110256736
0.4257541609,0.3833449639
0.4263847052,0.4204989014
0.426763744,0.1765890887
0.4268801341,0.4519658204
0.4269349845,0.4555326771
0.4270521768,0.3108012395
0.4271893244,0.3570152454
0.4275112928,0.4477080123
0.4278314104,0.9489498318
0.4279883382,0.4732992963
0.4284232365,0.4177907796
0.4289221156,0.4636796358
0.4290965904,0.2960171935
0.4291401274,0.4007657945
0.4292882952,0.4551990006
0.4294414838,0.4060761059
0.429748062,0.2618624715
0.4298078789,0.4697699012
0.4307334109,0.3379893764
0.4312101172,0.4561137982
0.4317810344,0.3132549986
0.4321696103,0.4783837985
0.4324801412,0.4818457286
0.4324860417,0.3339876337
0.4325484283,0.3442204033
0.4325829097,0.3018584523
0.4327696146,0.4322348712
0.4329046768,0.41351846
0.4333774465,0.3096850733
0.4336013307,0.5696012633
0.4338361867,0.42034429
0.4342331606,0.3323741867
0.4347826087,0.3900410456
0.434965035,0.06091327313
0.4351506242,0.4013246742
0.4364528877,0.4023424291
0.436677116,0.1436160634
0.4372577025,0.3356159693
0.4372606443,0.560621369
0.4373989996,0.4731131904
0.437468096,0.412901706
0.4375,0.3241338814
0.4375191296,0.4324295057
0.4375315525,0.4453521989
0.4375717257,0.4044324544
0.4376863447,0.468671399
0.4377730272,0.4546760766
0.4377958969,0.3131795717
0.4378766141,0.2433319369
0.4382646221,0.5327321831
0.4384663932,0.2970148554
0.4387427838,0.2004586075
0.4388622091,0.5027860327
0.4390283518,0.5383838089
0.4392115203,0.427016129
0.4395001913,0.3618788354
0.4396333451,0.4467219961
0.4396507447,0.2870940391
0.4398998331,0.336190622
0.4400226931,0.3788422368
0.440029985,0.7608943646
0.4400788005,0.4309499104
0.4400853668,0.4995566821
0.4401610685,0.3591414719
0.4403246633,0.364657608
0.4405790838,0.4054669704
0.4406116643,0.4294441051
0.4406252911,0.3798380793
0.4412523348,0.350620595
0.4414153132,0.3935474053
0.4416936603,0.4894677237
0.441729349,0.3993795559
0.4417831926,0.4444923077
0.4418282548,0.3246941788
0.4418989664,0.3998532911
0.4419146184,0.4479082165
0.442118419,0.4753453141
0.4422313126,0.4096650834
0.4423177914,0.4399755743
0.4424279089,0.4289050337
0.4425414818,0.3386793896
0.4426101,0.3735570138
0.4426166303,0.2036644418
0.4427679129,0.3467400711
0.4431790047,0.448073662
0.4435891268,0.4699830413
0.4436340113,0.3951788437
0.4444444444,0.4230227233
0.4454622561,0.3418976917
0.4457104558,0.4550167734
0.4457155675,0.2989438391
0.4458013262,0.4516234248
0.4463321158,0.253794382
0.4463601533,0.5136350857
0.4466602337,0.3612036248
0.4469286532,0.2618329304
0.4471284784,0.3862867075
0.4472411918,0.4504975429
0.4472774417,0.09046129789
0.4474128234,0.5379727685
0.4477782794,0.1856983749
0.4478240524,0.2891745602
0.4480102696,0.3948702352
0.4480390661,0.4871032483
0.4481816271,0.3521095485
0.448440919,0.3866839419
0.4487170191,0.3536143446
0.4488306829,0.3050392832
0.4490893722,0.5356907624
0.4491147258,0.4407155998
0.4491163924,0.27884452
0.4494934877,0.4209820885
0.4498907462,0.4271185017
0.4499238965,0.3232631372
0.4503870514,0.07463039311
0.4505055255,0.399417731
0.4506355932,0.3722691064
0.4506769826,0.4186234818
0.4506788254,0.2145605338
0.45078125,0.4516584333
0.4510082363,0.338167499
0.4511784512,0.3835085778
0.4517707663,0.3571839279
0.4520041973,0.4962921302
0.4520379743,0.5120926309
0.452056679,0.3270935517
0.4521672504,0.3449695093
0.4521711768,0.5427839453
0.4521727058,0.3251478355
0.4525590263,0.4430511338
0.4527860401,0.3664385055
0.4532891262,0.4045293231
0.4532892882,0.4177830887
0.4538823747,0.3032959032
0.4541940472,0.334727853
0.4545039801,0.4354461943
0.4545099189,0.1437582535
0.4555983577,0.4172888597
0.4559258529,0.4868471582
0.4559357035,0.4975147863
0.4563033867,0.2701273704
0.4564403395,0.5560799556
0.4567230917,0.4501150086
0.4567421623,0.3961738542
0.4569871545,0.1885227856
0.4570481774,0.3450307828
0.4571903574,0.2800800894
0.4572390848,0.3380617371
0.4572973868,0.3085890433
0.4573008396,0.5367113651
0.458065761,0.4233710215
0.4582005141,0.4098360656
0.4582870884,0.3497218269
0.4587045146,0.4599944437
0.4590391425,0.3537836465
0.4593787336,0.3797209935
0.4594464559,0.3054058558
0.4595041322,0.448452653
0.4595463138,0.3826678241
0.4597556594,0.4330169597
0.459971801,0.4786848666
0.4602026716,0.4289411811
0.4604391285,0.384992055
0.4604790419,0.4644171942
0.4605042017,0.5326768129
0.4605349704,0.4480573702
0.4608766899,0.4620480787
0.4612737977,0.5471354766
0.4618534259,0.4911789415
0.4619607843,0.3678459375
0.4619984568,0.3902732816
0.462648941,0.5189587503
0.4628135129,0.07457715656
0.4629742962,0.513836478
0.4629795626,0.3605688429
0.4630291627,0.3540029306
0.4630443391,0.4385621191
0.4630733945,0.3951064794
0.4638116002,0.2863350225
0.4639273715,0.3600493831
0.4640776699,0.4690346084
0.4642215031,0.3726217061
0.4643241305,0.57327852
0.4644501279,0.4548627268
0.4647915028,0.3352898503
0.4649122807,0.5158371041
0.4651128701,0.414232801
0.465147732,0.5405466202
0.4653095278,0.3872873086
0.465379101,0.3666357452
0.4657446718,0.4422167664
0.4659962502,0.4549825514
0.4661514753,0.4494624412
0.4661567563,0.3613050842
0.4664139989,0.3208206136
0.4666642001,0.5404735242
0.466674834,0.386762897
0.4667236377,0.4490512726
0.4667250438,0.4423402379
0.466753992,0.3894854477
0.4668394572,0.3176659818
0.4672385472,0.4440032415
0.468245614,0.3180981082
0.4686211635,0.2700729927
0.4688418279,0.3879908529
0.4689071833,0.4144411828
0.4689880305,0.3647790421
0.4690847873,0.4113314448
0.4692338873,0.425444587
0.4695444397,0.4928949299
0.4696055932,0.3613763043
0.4698795181,0.3700876663
0.4700368262,0.5502440822
0.470180682,0.3792179692
0.4702441742,0.4349458892
0.4706744868,0.4818510995
